Timestamp,I am currently enrolled in a college/university in Metro Manila. ,I acknowledge that my responses will remain anonymous and will be used solely for academic research purposes. ,School Type,Program/Course,Discipline,Year Level,What is your current General Weighted Average (GWA)? ,How often do you use AI to correct grammar and spelling in your schoolwork?  ,How difficult is correcting grammar and spelling for you?  ,How often do you use AI to rephrase sentences for clarity? ,How difficult is rephrasing sentences for you? ,"How often do you use AI to summarize articles, lectures, or videos? ",How difficult is summarizing for you? ,How often do you use AI to find or cite sources with short notes? ,How difficult is finding and citing sources for you?,How often do you use AI to brainstorm ideas or perspectives for assignments? ,How difficult is brainstorming ideas for you? ,How often do you use AI to generate outlines or structures for essays or projects? ,How difficult is making outlines or structures for you? ,"How often do you use AI to help you explain multi-step solutions? (i.e. math problems, coding exercises, or scientific procedures) ",How difficult is explaining multi-step solutions for you? ,How often do you use AI to solve complex or original problems? ,How difficult are complex or original problems for you? ,I feel confident using AI tools to support my schoolwork.,I can figure out how to use new AI features on my own. ,I can complete most academic tasks successfully when I use AI. ,I often feel unsure about the right way to use AI for my tasks. ,"I can troubleshoot basic AI issues (prompts, settings, exporting) without help. ",AI helps me finish academic work more efficiently. ,Using AI allows me to accomplish more in the same amount of time.  ,"AI reduces time spent on low-level steps (e.g., formatting, basic edits). ",Using AI usually slows me down. ,"With AI, I can focus more on higher-level thinking. ","Overall, how often do you use any AI tool for schoolwork? ",Using AI for class tasks feels straightforward to me. ,"Overall, AI makes my study time more effective.  ","You must draft a 1,500-word essay from scratch in 24 hours. How likely are you to use AI to generate the outline? (1-5) ",Raffle Entry: https://forms.gle/S7md6RL5ix6GNMsw8,If you want to enter our giveaway,total_dependency,profile,over_reliant,over_reliant_tasks,confidence_mean,productivity_mean,overall_ai_use,scenario_outline_likelihood,grammar_spelling_freq,grammar_spelling_diff,grammar_spelling_bloom,grammar_spelling_dep,rephrase_clarity_freq,rephrase_clarity_diff,rephrase_clarity_bloom,rephrase_clarity_dep,summarize_freq,summarize_diff,summarize_bloom,summarize_dep,find_cite_sources_freq,find_cite_sources_diff,find_cite_sources_bloom,find_cite_sources_dep,brainstorm_freq,brainstorm_diff,brainstorm_bloom,brainstorm_dep,outline_structure_freq,outline_structure_diff,outline_structure_bloom,outline_structure_dep,explain_multistep_freq,explain_multistep_diff,explain_multistep_bloom,explain_multistep_dep,solve_complex_freq,solve_complex_diff,solve_complex_bloom,solve_complex_dep,p75_threshold,high_dependency_p75,cluster_label
9/12/2025 15:21,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Occasionally,2,Occasionally,3,Occasionally,3,Never,2,Sometimes,3,Often,3,Occasionally,4,Often,4,Agree,Neutral,Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Disagree,Neutral,3,Neutral,Neutral,3,,,81,Regular,FALSE,,3.6,3.8,3,3,2,2,1,2,2,3,2,4,2,3,3,6,1,2,3,3,3,3,4,12,4,3,5,20,2,4,5,10,4,4,6,24,97,0,2
9/12/2025 15:22,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76-2.00,Often,3,Often,4,Sometimes,2,Occasionally,2,Occasionally,4,Often,4,Sometimes,4,Often,4,Agree,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,4,Agree,Agree,5,,,94,Strategic,FALSE,,3.8,4.6,4,5,4,3,1,4,4,4,2,8,3,2,3,9,2,2,3,6,2,4,4,8,4,4,5,20,3,4,5,15,4,4,6,24,97,0,1
9/12/2025 15:23,Yes,Yes,Public Higher Education Institutions,BSFT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",3,1.51-1.75,Often,3,Often,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Often,3,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,3,Neutral,Neutral,3,,,96,Regular,FALSE,,3.2,3.2,3,3,4,3,1,4,4,3,2,8,3,3,3,9,3,3,3,9,3,3,4,12,3,3,5,15,3,3,5,15,4,3,6,24,97,0,2
9/12/2025 15:23,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Occasionally,3,Sometimes,3,Often,4,Never,3,Sometimes,2,Never,1,Often,4,Often,4,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,4,Agree,Agree,4,,,84,Regular,FALSE,,3.2,3.6,4,4,2,3,1,2,3,3,2,6,4,4,3,12,1,3,3,3,3,2,4,12,1,1,5,5,4,4,5,20,4,4,6,24,97,0,2
9/12/2025 15:24,Yes,Yes,Public Higher Education Institutions,BAS-LT-3A ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Sometimes,3,Sometimes,3,Occasionally,3,Occasionally,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Neutral,Disagree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,3,Neutral,Neutral,3,,,81,Regular,FALSE,,2.6,3,3,3,3,3,1,3,3,3,2,6,2,3,3,6,2,3,3,6,3,3,4,12,3,3,5,15,3,3,5,15,3,3,6,18,97,0,0
9/12/2025 15:28,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Often,2,Sometimes,3,Sometimes,2,Often,3,Sometimes,4,Often,4,Often,4,Often,4,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,4,Strongly Agree,Strongly Agree,4,,,107,Regular,FALSE,,3.6,3.6,4,4,4,2,1,4,3,3,2,6,3,2,3,9,4,3,3,12,3,4,4,12,4,4,5,20,4,4,5,20,4,4,6,24,97,1,1
9/12/2025 15:33,Yes,Yes,Public Higher Education Institutions,Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Sometimes,3,Sometimes,3,Sometimes,3,Occasionally,3,Often,3,Sometimes,3,Often,4,Sometimes,4,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,3,Neutral,Agree,4,,,93,Regular,FALSE,,3,3.4,3,4,3,3,1,3,3,3,2,6,3,3,3,9,2,3,3,6,4,3,4,16,3,3,5,15,4,4,5,20,3,4,6,18,97,0,2
9/12/2025 15:34,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Sometimes,3,Often,2,Often,3,Sometimes,4,Occasionally,3,Never,2,Occasionally,2,Sometimes,3,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Strongly Disagree,Neutral,Neutral,3,Neutral,Agree,4,,,73,Regular,FALSE,,3.2,2.4,3,4,3,3,1,3,4,2,2,8,4,3,3,12,3,4,3,9,2,3,4,8,1,2,5,5,2,2,5,10,3,3,6,18,97,0,0
9/12/2025 15:36,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Often,3,Often,3,Often,3,Often,4,Always,3,Often,3,Often,4,Sometimes,4,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Agree,Strongly Agree,Neutral,Agree,4,Agree,Agree,3,,,114,Regular,FALSE,,3.2,4,4,3,4,3,1,4,4,3,2,8,4,3,3,12,4,4,3,12,5,3,4,20,4,3,5,20,4,4,5,20,3,4,6,18,97,1,1
9/12/2025 15:37,Yes,Yes,Public Higher Education Institutions,Bachelor Of Science In Food Technology,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",3,1.51-1.75,Often,2,Sometimes,2,Sometimes,2,Occasionally,2,Sometimes,2,Often,3,Occasionally,3,Occasionally,2,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Neutral,Strongly Disagree,Strongly Agree,4,Neutral,Agree,3,,,79,Regular,FALSE,,3.8,4.2,4,3,4,2,1,4,3,2,2,6,3,2,3,9,2,2,3,6,3,2,4,12,4,3,5,20,2,3,5,10,2,2,6,12,97,0,1
9/12/2025 15:39,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Sometimes,2,Often,2,Occasionally,3,Sometimes,3,Often,3,Occasionally,3,Often,3,Occasionally,3,Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,4,Agree,Disagree,4,,,84,Regular,FALSE,,2,3.6,4,4,3,2,1,3,4,2,2,8,2,3,3,6,3,3,3,9,4,3,4,16,2,3,5,10,4,3,5,20,2,3,6,12,97,0,0
9/12/2025 15:42,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76-2.00,Sometimes,3,Sometimes,3,Sometimes,2,Sometimes,3,Always,3,Sometimes,2,Always,3,Sometimes,3,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Disagree,Agree,3,Neutral,Agree,3,,,105,Regular,FALSE,,3.2,3.6,3,3,3,3,1,3,3,3,2,6,3,2,3,9,3,3,3,9,5,3,4,20,3,2,5,15,5,3,5,25,3,3,6,18,97,1,2
9/12/2025 15:42,Yes,Yes,Public Higher Education Institutions,BSFT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",5+,1.76-2.00,Sometimes,3,Always,2,Occasionally,2,Always,1,Often,3,Sometimes,2,Often,2,Sometimes,3,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Agree,Disagree,Agree,4,Agree,Agree,4,,,103,Regular,FALSE,,3.8,4,4,4,3,3,1,3,5,2,2,10,2,2,3,6,5,1,3,15,4,3,4,16,3,2,5,15,4,2,5,20,3,3,6,18,97,1,1
9/12/2025 15:46,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Often,3,Often,2,Often,4,Sometimes,2,Sometimes,2,Occasionally,2,Often,4,Often,3,Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,3,Neutral,Strongly Agree,2,,,99,Regular,FALSE,,3.4,4.2,3,2,4,3,1,4,4,2,2,8,4,4,3,12,3,2,3,9,3,2,4,12,2,2,5,10,4,4,5,20,4,3,6,24,97,1,1
9/12/2025 15:47,Yes,Yes,Public Higher Education Institutions,Bachelor of science in food technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Often,3,Sometimes,3,Occasionally,4,Sometimes,2,Sometimes,3,Often,4,Always,4,Often,4,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,Neutral,Agree,Neutral,Neutral,4,Neutral,Agree,3,,,106,Regular,FALSE,,2.8,3.4,4,3,4,3,1,4,3,3,2,6,2,4,3,6,3,2,3,9,3,3,4,12,4,4,5,20,5,4,5,25,4,4,6,24,97,1,2
9/12/2025 15:48,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",5+,1.76-2.00,Sometimes,3,Sometimes,2,Often,3,Sometimes,2,Sometimes,3,Sometimes,3,Occasionally,3,Sometimes,4,Neutral,Agree,Neutral,Agree,Disagree,Agree,Neutral,Agree,Neutral,Neutral,3,Disagree,Disagree,2,,,85,Regular,FALSE,,2.8,3.4,3,2,3,3,1,3,3,2,2,6,4,3,3,12,3,2,3,9,3,3,4,12,3,3,5,15,2,3,5,10,3,4,6,18,97,0,2
9/12/2025 15:49,Yes,Yes,Public Higher Education Institutions,BSFT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",3,1.76-2.00,Sometimes,2,Sometimes,3,Sometimes,2,Sometimes,2,Often,3,Sometimes,3,Sometimes,5,Sometimes,2,Agree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Agree,Disagree,Agree,3,Neutral,Agree,4,,,91,Regular,FALSE,,3,4,3,4,3,2,1,3,3,3,2,6,3,2,3,9,3,2,3,9,4,3,4,16,3,3,5,15,3,5,5,15,3,2,6,18,97,0,2
9/12/2025 16:30,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Agree,Disagree,Neutral,3,Neutral,Agree,2,,,87,Regular,FALSE,,3.8,3.4,3,2,3,3,1,3,3,3,2,6,3,3,3,9,3,3,3,9,3,3,4,12,3,3,5,15,3,3,5,15,3,3,6,18,97,0,2
9/12/2025 16:32,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Sometimes,1,Sometimes,2,Sometimes,2,Sometimes,3,Sometimes,2,Occasionally,2,Occasionally,3,Occasionally,2,Agree,Neutral,Agree,Neutral,Disagree,Agree,Agree,Agree,Disagree,Neutral,3,Disagree,Agree,1,,,71,Regular,FALSE,,3.2,3.8,3,1,3,1,1,3,3,2,2,6,3,2,3,9,3,3,3,9,3,2,4,12,2,2,5,10,2,3,5,10,2,2,6,12,97,0,2
9/12/2025 16:33,Yes,Yes,Public Higher Education Institutions,BAS Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Occasionally,3,Sometimes,3,Often,3,Occasionally,3,Sometimes,3,Occasionally,3,Often,5,Occasionally,1,Neutral,Strongly Agree,Neutral,Disagree,Agree,Neutral,Agree,Agree,Disagree,Agree,3,Neutral,Strongly Agree,2,,,80,Regular,FALSE,,3.8,3.8,3,2,2,3,1,2,3,3,2,6,4,3,3,12,2,3,3,6,3,3,4,12,2,3,5,10,4,5,5,20,2,1,6,12,97,0,2
9/12/2025 16:34,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Sometimes,2,Often,2,Often,2,Often,2,Sometimes,2,Sometimes,2,Sometimes,2,Sometimes,3,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Neutral,Disagree,Neutral,3,Neutral,Neutral,3,,,95,Regular,FALSE,,3,3.6,3,3,3,2,1,3,4,2,2,8,4,2,3,12,4,2,3,12,3,2,4,12,3,2,5,15,3,2,5,15,3,3,6,18,97,0,2
9/12/2025 16:34,Yes,Yes,Public Higher Education Institutions,BAS-LT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Never,1,Occasionally,2,Never,1,Never,1,Sometimes,3,Occasionally,2,Sometimes,3,Occasionally,3,Disagree,Neutral,Agree,Agree,Neutral,Strongly Agree,Agree,Neutral,Disagree,Agree,3,Agree,Agree,2,,,60,Regular,FALSE,,2.8,4,3,2,1,1,1,1,2,2,2,4,1,1,3,3,1,1,3,3,3,3,4,12,2,2,5,10,3,3,5,15,2,3,6,12,97,0,2
9/12/2025 16:34,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76-2.00,Often,3,Often,2,Occasionally,3,Never,3,Sometimes,3,Occasionally,2,Sometimes,3,Occasionally,4,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Disagree,Disagree,Neutral,3,Neutral,Neutral,3,,,70,Strategic,FALSE,,3.4,2.8,3,3,4,3,1,4,4,2,2,8,2,3,3,6,1,3,3,3,3,3,4,12,2,2,5,10,3,3,5,15,2,4,6,12,97,0,0
9/12/2025 16:52,Yes,Yes,Public Higher Education Institutions,BAS-LT-3A ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76-2.00,Always,3,Always,3,Always,3,Occasionally,3,Occasionally,3,Always,3,Always,3,Always,3,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,5,Agree,Agree,5,,,124,Regular,FALSE,,3.6,4,5,5,5,3,1,5,5,3,2,10,5,3,3,15,2,3,3,6,2,3,4,8,5,3,5,25,5,3,5,25,5,3,6,30,97,1,1
9/12/2025 17:56,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",4,1.51-1.75,Often,2,Sometimes,3,Sometimes,3,Sometimes,4,Always,2,Often,3,Always,3,Always,4,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Neutral,4,Agree,Strongly Agree,4,,,123,Regular,FALSE,,3.8,4.2,4,4,4,2,1,4,3,3,2,6,3,3,3,9,3,4,3,9,5,2,4,20,4,3,5,20,5,3,5,25,5,4,6,30,97,1,1
9/12/2025 18:45,Yes,Yes,Private Higher Education Institutions,Information Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Occasionally,2,Occasionally,2,Occasionally,2,Occasionally,3,Sometimes,3,Occasionally,3,Sometimes,2,Sometimes,3,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,2,Disagree,Disagree,2,,,73,Regular,FALSE,,2.4,2.8,2,2,2,2,1,2,2,2,2,4,2,2,3,6,2,3,3,6,3,3,4,12,2,3,5,10,3,2,5,15,3,3,6,18,97,0,0
9/12/2025 18:56,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",3,1.76-2.00,Sometimes,3,Often,4,Occasionally,2,Occasionally,3,Never,1,Sometimes,3,Often,4,Sometimes,3,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Strongly Agree,Disagree,Neutral,3,Agree,Agree,3,,,80,Regular,FALSE,,3.6,3.8,3,3,3,3,1,3,4,4,2,8,2,2,3,6,2,3,3,6,1,1,4,4,3,3,5,15,4,4,5,20,3,3,6,18,97,0,2
9/12/2025 20:28,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Often,2,Sometimes,2,Always,4,Always,4,Often,3,Occasionally,2,Often,2,Sometimes,4,Agree,Agree,Neutral,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,4,Agree,Agree,4,,,104,Regular,FALSE,,3.8,4.6,4,4,4,2,1,4,3,2,2,6,5,4,3,15,5,4,3,15,4,3,4,16,2,2,5,10,4,2,5,20,3,4,6,18,97,1,1
9/12/2025 21:07,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76-2.00,Sometimes,2,Occasionally,2,Often,3,Occasionally,3,Sometimes,2,Never,1,Often,3,Always,4,Neutral,Agree,Strongly Disagree,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Neutral,Agree,3,Neutral,Agree,1,,,92,Regular,FALSE,,3,3.8,3,1,3,2,1,3,2,2,2,4,4,3,3,12,2,3,3,6,3,2,4,12,1,1,5,5,4,3,5,20,5,4,6,30,97,0,2
9/12/2025 21:54,Yes,Yes,Public Higher Education Institutions,Bachelor or Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Often,3,Sometimes,3,Sometimes,3,Sometimes,3,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3,Neutral,Neutral,3,,,91,Regular,FALSE,,3.2,3,3,3,3,3,1,3,3,3,2,6,3,3,3,9,3,3,3,9,4,3,4,16,3,3,5,15,3,3,5,15,3,3,6,18,97,0,2
9/12/2025 21:55,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Occasionally,3,Occasionally,4,Often,3,Sometimes,3,Often,4,Sometimes,4,Often,4,Sometimes,3,Neutral,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Agree,Neutral,Agree,5,Neutral,Agree,3,,,96,Regular,FALSE,,3,3.6,5,3,2,3,1,2,2,4,2,4,4,3,3,12,3,3,3,9,4,4,4,16,3,4,5,15,4,4,5,20,3,3,6,18,97,0,2
9/12/2025 21:57,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3,Neutral,Neutral,3,,,87,Regular,FALSE,,3,3,3,3,3,3,1,3,3,3,2,6,3,3,3,9,3,3,3,9,3,3,4,12,3,3,5,15,3,3,5,15,3,3,6,18,97,0,0
9/13/2025 0:06,Yes,Yes,Public Higher Education Institutions,Bachelor of Hospitality Management ,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",4,1.51-1.75,Often,3,Sometimes,2,Always,4,Always,4,Sometimes,3,Sometimes,3,Occasionally,4,Occasionally,2,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,3,Agree,Neutral,4,,,89,Strategic,FALSE,,3.6,3.8,3,4,4,3,1,4,3,2,2,6,5,4,3,15,5,4,3,15,3,3,4,12,3,3,5,15,2,4,5,10,2,2,6,12,97,0,2
9/13/2025 0:07,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01-2.50,Often,2,Occasionally,1,Occasionally,3,Occasionally,2,Sometimes,3,Never,1,Often,4,Often,4,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,4,Agree,Agree,1,,,81,Regular,FALSE,,3.8,4,4,1,4,2,1,4,2,1,2,4,2,3,3,6,2,2,3,6,3,3,4,12,1,1,5,5,4,4,5,20,4,4,6,24,97,0,2
9/13/2025 2:04,Yes,Yes,Private Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",4,1.26-1.50,Sometimes,2,Often,3,Often,3,Sometimes,2,Sometimes,1,Occasionally,3,Often,3,Occasionally,4,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,4,Agree,Agree,4,,,86,Strategic,FALSE,,2.2,4.8,4,4,3,2,1,3,4,3,2,8,4,3,3,12,3,2,3,9,3,1,4,12,2,3,5,10,4,3,5,20,2,4,6,12,97,0,2
9/13/2025 5:39,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76-2.00,Often,2,Always,1,Often,1,Always,4,Always,1,Sometimes,3,Sometimes,3,Often,3,Agree,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,3,Agree,Strongly Agree,4,,,115,Regular,FALSE,,3.4,4.2,3,4,4,2,1,4,5,1,2,10,4,1,3,12,5,4,3,15,5,1,4,20,3,3,5,15,3,3,5,15,4,3,6,24,97,1,1
9/13/2025 7:56,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Sometimes,2,Sometimes,3,Occasionally,2,Occasionally,1,Never,2,Never,2,Occasionally,3,Occasionally,3,Neutral,Neutral,Neutral,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,3,Neutral,Neutral,2,,,52,Regular,FALSE,,3.4,3.4,3,2,3,2,1,3,3,3,2,6,2,2,3,6,2,1,3,6,1,2,4,4,1,2,5,5,2,3,5,10,2,3,6,12,97,0,2
9/13/2025 10:41,Yes,Yes,Public Higher Education Institutions,BSE Filipino,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",4,1.51-1.75,Often,3,Occasionally,4,Sometimes,2,Sometimes,3,Occasionally,1,Often,4,Sometimes,1,Sometimes,2,Strongly Disagree,Disagree,Neutral,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,4,Agree,Strongly Agree,4,,,87,Regular,FALSE,,1.8,2.6,4,4,4,3,1,4,2,4,2,4,3,2,3,9,3,3,3,9,2,1,4,8,4,4,5,20,3,1,5,15,3,2,6,18,97,0,0
9/13/2025 12:51,Yes,Yes,Public Higher Education Institutions,bachelor of science in food technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Occasionally,3,Occasionally,4,Occasionally,4,Sometimes,2,Sometimes,4,Occasionally,3,Sometimes,4,Often,5,Neutral,Neutral,Disagree,Neutral,Disagree,Neutral,Neutral,Disagree,Disagree,Neutral,3,Neutral,Neutral,3,,,82,Regular,FALSE,,2.6,3,3,3,2,3,1,2,2,4,2,4,2,4,3,6,3,2,3,9,3,4,4,12,2,3,5,10,3,4,5,15,4,5,6,24,97,0,0
9/13/2025 15:38,Yes,Yes,Public Higher Education Institutions,BSFT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51-1.75,Often,3,Sometimes,3,Occasionally,3,Sometimes,3,Occasionally,3,Sometimes,3,Sometimes,3,Sometimes,3,Neutral,Agree,Neutral,Disagree,Agree,Strongly Agree,Agree,Neutral,Disagree,Neutral,4,Neutral,Strongly Agree,4,,,81,Regular,FALSE,,3.6,3.8,4,4,4,3,1,4,3,3,2,6,2,3,3,6,3,3,3,9,2,3,4,8,3,3,5,15,3,3,5,15,3,3,6,18,97,0,2
9/13/2025 17:53,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76-2.00,Sometimes,3,Sometimes,3,Occasionally,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Sometimes,3,Neutral,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,3,Neutral,Neutral,3,,,84,Regular,FALSE,,3.4,4.2,3,3,3,3,1,3,3,3,2,6,2,3,3,6,3,3,3,9,3,3,4,12,3,3,5,15,3,3,5,15,3,3,6,18,97,0,2
9/13/2025 17:55,Yes,Yes,Public Higher Education Institutions,BS Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76-2.00,Occasionally,1,Sometimes,3,Sometimes,4,Sometimes,3,Occasionally,2,Occasionally,2,Occasionally,2,Sometimes,4,Neutral,Agree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,4,Neutral,Neutral,4,,,72,Regular,FALSE,,3,2.8,4,4,2,1,1,2,3,3,2,6,3,4,3,9,3,3,3,9,2,2,4,8,2,2,5,10,2,2,5,10,3,4,6,18,97,0,0
