Timestamp,I am currently enrolled in a college/university in Metro Manila. ,I acknowledge that my responses will remain anonymous and will be used solely for academic research purposes. ,School Type,Program/Course,Discipline,Year Level,What is your current General Weighted Average (GWA)? ,How often do you use AI to correct grammar and spelling in your schoolwork?  ,How difficult is correcting grammar and spelling for you?  ,How often do you use AI to rephrase sentences for clarity? ,How difficult is rephrasing sentences for you? ,"How often do you use AI to summarize articles, lectures, or videos? ",How difficult is summarizing for you? ,How often do you use AI to find or cite sources with short notes? ,How difficult is finding and citing sources for you?,How often do you use AI to brainstorm ideas or perspectives for assignments? ,How difficult is brainstorming ideas for you? ,How often do you use AI to generate outlines or structures for essays or projects? ,How difficult is making outlines or structures for you? ,"How often do you use AI to help you explain multi-step solutions? (i.e. math problems, coding exercises, or scientific procedures) ",How difficult is explaining multi-step solutions for you? ,How often do you use AI to solve complex or original problems? ,How difficult are complex or original problems for you? ,I feel confident using AI tools to support my schoolwork.,I can figure out how to use new AI features on my own. ,I can complete most academic tasks successfully when I use AI. ,I often feel unsure about the right way to use AI for my tasks. ,"I can troubleshoot basic AI issues (prompts, settings, exporting) without help. ",AI helps me finish academic work more efficiently. ,Using AI allows me to accomplish more in the same amount of time.  ,"AI reduces time spent on low-level steps (e.g., formatting, basic edits). ",Using AI usually slows me down. ,"With AI, I can focus more on higher-level thinking. ","Overall, how often do you use any AI tool for schoolwork? ",Using AI for class tasks feels straightforward to me. ,"Overall, AI makes my study time more effective.  ","You must draft a 1,500-word essay from scratch in 24 hours. How likely are you to use AI to generate the outline? (1–5) ",Raffle Entry: https://forms.gle/S7md6RL5ix6GNMsw8,If you want to enter our giveaway,total_dependency,profile,over_reliant,over_reliant_tasks,confidence_mean,productivity_mean,overall_ai_use,scenario_outline_likelihood,grammar_spelling_freq,grammar_spelling_diff,grammar_spelling_bloom,grammar_spelling_dep,rephrase_clarity_freq,rephrase_clarity_diff,rephrase_clarity_bloom,rephrase_clarity_dep,summarize_freq,summarize_diff,summarize_bloom,summarize_dep,find_cite_sources_freq,find_cite_sources_diff,find_cite_sources_bloom,find_cite_sources_dep,brainstorm_freq,brainstorm_diff,brainstorm_bloom,brainstorm_dep,outline_structure_freq,outline_structure_diff,outline_structure_bloom,outline_structure_dep,explain_multistep_freq,explain_multistep_diff,explain_multistep_bloom,explain_multistep_dep,solve_complex_freq,solve_complex_diff,solve_complex_bloom,solve_complex_dep,p75_threshold,high_dependency_p75
9/12/2025 15:18:05,Yes,Yes,Public Higher Education Institutions,Bachelor of applied science in laboratory technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Agree,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,3.0,Neutral,Agree,3.0,,,87.0,Regular,False,,3.2,3.6,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/12/2025 15:18:41,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology (BAS-LT),"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",4,2.01–2.50,Sometimes,2.0,Sometimes,2.0,Sometimes,2.0,Often,3.0,Often,3.0,Often,2.0,Often,2.0,Sometimes,2.0,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Agree,3.0,Neutral,Agree,4.0,,,104.0,Regular,False,,3.4,4.0,3.0,4.0,3.0,2.0,1,3.0,3.0,2.0,2,6.0,3.0,2.0,3,9.0,4.0,3.0,3,12.0,4.0,3.0,4,16.0,4.0,2.0,5,20.0,4.0,2.0,5,20.0,3.0,2.0,6,18.0,97.0,1
9/12/2025 15:18:41,Yes,Yes,Public Higher Education Institutions,Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.26–1.50,Sometimes,3.0,Occasionally,2.0,Occasionally,3.0,Occasionally,3.0,Occasionally,3.0,Occasionally,3.0,Never,2.0,Occasionally,3.0,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,3.0,Neutral,Agree,4.0,,,54.0,Regular,False,,3.4,3.8,3.0,4.0,3.0,3.0,1,3.0,2.0,2.0,2,4.0,2.0,3.0,3,6.0,2.0,3.0,3,6.0,2.0,3.0,4,8.0,2.0,3.0,5,10.0,1.0,2.0,5,5.0,2.0,3.0,6,12.0,97.0,0
9/12/2025 15:18:52,Yes,Yes,Public Higher Education Institutions,BSFT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Often,3.0,Sometimes,3.0,Sometimes,3.0,Occasionally,3.0,Occasionally,2.0,Sometimes,3.0,Often,4.0,Often,4.0,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Agree,3.0,Agree,Neutral,3.0,,,92.0,Regular,False,,4.2,4.2,3.0,3.0,4.0,3.0,1,4.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,2.0,3.0,3,6.0,2.0,2.0,4,8.0,3.0,3.0,5,15.0,4.0,4.0,5,20.0,4.0,4.0,6,24.0,97.0,0
9/12/2025 15:19:02,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Occasionally,2.0,Occasionally,2.0,Sometimes,3.0,Occasionally,3.0,Occasionally,3.0,Occasionally,2.0,Occasionally,3.0,Occasionally,3.0,Neutral,Agree,Disagree,Disagree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,2.0,Neutral,Neutral,2.0,,,61.0,Regular,False,,3.4,3.2,2.0,2.0,2.0,2.0,1,2.0,2.0,2.0,2,4.0,3.0,3.0,3,9.0,2.0,3.0,3,6.0,2.0,3.0,4,8.0,2.0,2.0,5,10.0,2.0,3.0,5,10.0,2.0,3.0,6,12.0,97.0,0
9/12/2025 15:19:24,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science Major in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",5+,1.76–2.00,Often,2.0,Often,2.0,Sometimes,3.0,Occasionally,3.0,Often,2.0,Sometimes,2.0,Often,3.0,Often,3.0,Neutral,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,2.0,Agree,Agree,3.0,,,102.0,Regular,False,,2.6,2.8,2.0,3.0,4.0,2.0,1,4.0,4.0,2.0,2,8.0,3.0,3.0,3,9.0,2.0,3.0,3,6.0,4.0,2.0,4,16.0,3.0,2.0,5,15.0,4.0,3.0,5,20.0,4.0,3.0,6,24.0,97.0,1
9/12/2025 15:19:33,Yes,Yes,Public Higher Education Institutions,BAS-LT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Often,1.0,Sometimes,1.0,Often,2.0,Sometimes,3.0,Sometimes,3.0,Often,3.0,Often,4.0,Often,3.0,Disagree,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,4.0,Neutral,Agree,3.0,,,107.0,Regular,False,,2.4,3.2,4.0,3.0,4.0,1.0,1,4.0,3.0,1.0,2,6.0,4.0,2.0,3,12.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,4.0,3.0,5,20.0,4.0,4.0,5,20.0,4.0,3.0,6,24.0,97.0,1
9/12/2025 15:20:27,Yes,Yes,Public Higher Education Institutions,BSFT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Sometimes,2.0,Sometimes,2.0,Occasionally,2.0,Occasionally,2.0,Sometimes,2.0,Occasionally,3.0,Occasionally,3.0,Sometimes,4.0,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Disagree,Neutral,4.0,Neutral,Neutral,4.0,,,71.0,Regular,False,,2.8,3.2,4.0,4.0,3.0,2.0,1,3.0,3.0,2.0,2,6.0,2.0,2.0,3,6.0,2.0,2.0,3,6.0,3.0,2.0,4,12.0,2.0,3.0,5,10.0,2.0,3.0,5,10.0,3.0,4.0,6,18.0,97.0,0
9/12/2025 15:21:49,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Occasionally,2.0,Occasionally,3.0,Occasionally,3.0,Never,2.0,Sometimes,3.0,Often,3.0,Occasionally,4.0,Often,4.0,Agree,Neutral,Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Disagree,Neutral,3.0,Neutral,Neutral,3.0,,,81.0,Regular,False,,3.6,3.8,3.0,3.0,2.0,2.0,1,2.0,2.0,3.0,2,4.0,2.0,3.0,3,6.0,1.0,2.0,3,3.0,3.0,3.0,4,12.0,4.0,3.0,5,20.0,2.0,4.0,5,10.0,4.0,4.0,6,24.0,97.0,0
9/12/2025 15:22:23,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76–2.00,Often,3.0,Often,4.0,Sometimes,2.0,Occasionally,2.0,Occasionally,4.0,Often,4.0,Sometimes,4.0,Often,4.0,Agree,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,4.0,Agree,Agree,5.0,,,94.0,Strategic,False,,3.8,4.6,4.0,5.0,4.0,3.0,1,4.0,4.0,4.0,2,8.0,3.0,2.0,3,9.0,2.0,2.0,3,6.0,2.0,4.0,4,8.0,4.0,4.0,5,20.0,3.0,4.0,5,15.0,4.0,4.0,6,24.0,97.0,0
9/12/2025 15:23:06,Yes,Yes,Public Higher Education Institutions,BSFT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",3,1.51–1.75,Often,3.0,Often,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Often,3.0,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,3.0,Neutral,Neutral,3.0,,,96.0,Regular,False,,3.2,3.2,3.0,3.0,4.0,3.0,1,4.0,4.0,3.0,2,8.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,4.0,3.0,6,24.0,97.0,0
9/12/2025 15:23:43,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Occasionally,3.0,Sometimes,3.0,Often,4.0,Never,3.0,Sometimes,2.0,Never,1.0,Often,4.0,Often,4.0,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,4.0,Agree,Agree,4.0,,,84.0,Regular,False,,3.2,3.6,4.0,4.0,2.0,3.0,1,2.0,3.0,3.0,2,6.0,4.0,4.0,3,12.0,1.0,3.0,3,3.0,3.0,2.0,4,12.0,1.0,1.0,5,5.0,4.0,4.0,5,20.0,4.0,4.0,6,24.0,97.0,0
9/12/2025 15:24:42,Yes,Yes,Public Higher Education Institutions,BAS-LT-3A ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Sometimes,3.0,Sometimes,3.0,Occasionally,3.0,Occasionally,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Disagree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,3.0,Neutral,Neutral,3.0,,,81.0,Regular,False,,2.6,3.0,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,2.0,3.0,3,6.0,2.0,3.0,3,6.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/12/2025 15:28:48,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Often,2.0,Sometimes,3.0,Sometimes,2.0,Often,3.0,Sometimes,4.0,Often,4.0,Often,4.0,Often,4.0,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,4.0,Strongly Agree,Strongly Agree,4.0,,,107.0,Regular,False,,3.6,3.6,4.0,4.0,4.0,2.0,1,4.0,3.0,3.0,2,6.0,3.0,2.0,3,9.0,4.0,3.0,3,12.0,3.0,4.0,4,12.0,4.0,4.0,5,20.0,4.0,4.0,5,20.0,4.0,4.0,6,24.0,97.0,1
9/12/2025 15:33:53,Yes,Yes,Public Higher Education Institutions,Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Occasionally,3.0,Often,3.0,Sometimes,3.0,Often,4.0,Sometimes,4.0,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,3.0,Neutral,Agree,4.0,,,93.0,Regular,False,,3.0,3.4,3.0,4.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,2.0,3.0,3,6.0,4.0,3.0,4,16.0,3.0,3.0,5,15.0,4.0,4.0,5,20.0,3.0,4.0,6,18.0,97.0,0
9/12/2025 15:34:10,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Sometimes,3.0,Often,2.0,Often,3.0,Sometimes,4.0,Occasionally,3.0,Never,2.0,Occasionally,2.0,Sometimes,3.0,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Strongly Disagree,Neutral,Neutral,3.0,Neutral,Agree,4.0,,,73.0,Regular,False,,3.2,2.4,3.0,4.0,3.0,3.0,1,3.0,4.0,2.0,2,8.0,4.0,3.0,3,12.0,3.0,4.0,3,9.0,2.0,3.0,4,8.0,1.0,2.0,5,5.0,2.0,2.0,5,10.0,3.0,3.0,6,18.0,97.0,0
9/12/2025 15:36:31,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Often,3.0,Often,3.0,Often,3.0,Often,4.0,Always,3.0,Often,3.0,Often,4.0,Sometimes,4.0,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Agree,Strongly Agree,Neutral,Agree,4.0,Agree,Agree,3.0,,,114.0,Regular,False,,3.2,4.0,4.0,3.0,4.0,3.0,1,4.0,4.0,3.0,2,8.0,4.0,3.0,3,12.0,4.0,4.0,3,12.0,5.0,3.0,4,20.0,4.0,3.0,5,20.0,4.0,4.0,5,20.0,3.0,4.0,6,18.0,97.0,1
9/12/2025 15:37:58,Yes,Yes,Public Higher Education Institutions,Bachelor Of Science In Food Technology,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",3,1.51–1.75,Often,2.0,Sometimes,2.0,Sometimes,2.0,Occasionally,2.0,Sometimes,2.0,Often,3.0,Occasionally,3.0,Occasionally,2.0,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Neutral,Strongly Disagree,Strongly Agree,4.0,Neutral,Agree,3.0,,,79.0,Regular,False,,3.8,4.2,4.0,3.0,4.0,2.0,1,4.0,3.0,2.0,2,6.0,3.0,2.0,3,9.0,2.0,2.0,3,6.0,3.0,2.0,4,12.0,4.0,3.0,5,20.0,2.0,3.0,5,10.0,2.0,2.0,6,12.0,97.0,0
9/12/2025 15:39:34,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Sometimes,2.0,Often,2.0,Occasionally,3.0,Sometimes,3.0,Often,3.0,Occasionally,3.0,Often,3.0,Occasionally,3.0,Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,4.0,Agree,Disagree,4.0,,,84.0,Regular,False,,2.0,3.6,4.0,4.0,3.0,2.0,1,3.0,4.0,2.0,2,8.0,2.0,3.0,3,6.0,3.0,3.0,3,9.0,4.0,3.0,4,16.0,2.0,3.0,5,10.0,4.0,3.0,5,20.0,2.0,3.0,6,12.0,97.0,0
9/12/2025 15:42:39,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76–2.00,Sometimes,3.0,Sometimes,3.0,Sometimes,2.0,Sometimes,3.0,Always,3.0,Sometimes,2.0,Always,3.0,Sometimes,3.0,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Disagree,Agree,3.0,Neutral,Agree,3.0,,,105.0,Regular,False,,3.2,3.6,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,2.0,3,9.0,3.0,3.0,3,9.0,5.0,3.0,4,20.0,3.0,2.0,5,15.0,5.0,3.0,5,25.0,3.0,3.0,6,18.0,97.0,1
9/12/2025 15:42:49,Yes,Yes,Public Higher Education Institutions,BSFT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",5+,1.76–2.00,Sometimes,3.0,Always,2.0,Occasionally,2.0,Always,1.0,Often,3.0,Sometimes,2.0,Often,2.0,Sometimes,3.0,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Agree,Disagree,Agree,4.0,Agree,Agree,4.0,,,103.0,Regular,False,,3.8,4.0,4.0,4.0,3.0,3.0,1,3.0,5.0,2.0,2,10.0,2.0,2.0,3,6.0,5.0,1.0,3,15.0,4.0,3.0,4,16.0,3.0,2.0,5,15.0,4.0,2.0,5,20.0,3.0,3.0,6,18.0,97.0,1
9/12/2025 15:46:24,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Often,3.0,Often,2.0,Often,4.0,Sometimes,2.0,Sometimes,2.0,Occasionally,2.0,Often,4.0,Often,3.0,Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,3.0,Neutral,Strongly Agree,2.0,,,99.0,Regular,False,,3.4,4.2,3.0,2.0,4.0,3.0,1,4.0,4.0,2.0,2,8.0,4.0,4.0,3,12.0,3.0,2.0,3,9.0,3.0,2.0,4,12.0,2.0,2.0,5,10.0,4.0,4.0,5,20.0,4.0,3.0,6,24.0,97.0,1
9/12/2025 15:47:33,Yes,Yes,Public Higher Education Institutions,Bachelor of science in food technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Often,3.0,Sometimes,3.0,Occasionally,4.0,Sometimes,2.0,Sometimes,3.0,Often,4.0,Always,4.0,Often,4.0,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,Neutral,Agree,Neutral,Neutral,4.0,Neutral,Agree,3.0,,,106.0,Regular,False,,2.8,3.4,4.0,3.0,4.0,3.0,1,4.0,3.0,3.0,2,6.0,2.0,4.0,3,6.0,3.0,2.0,3,9.0,3.0,3.0,4,12.0,4.0,4.0,5,20.0,5.0,4.0,5,25.0,4.0,4.0,6,24.0,97.0,1
9/12/2025 15:48:33,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Food Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",5+,1.76–2.00,Sometimes,3.0,Sometimes,2.0,Often,3.0,Sometimes,2.0,Sometimes,3.0,Sometimes,3.0,Occasionally,3.0,Sometimes,4.0,Neutral,Agree,Neutral,Agree,Disagree,Agree,Neutral,Agree,Neutral,Neutral,3.0,Disagree,Disagree,2.0,,,85.0,Regular,False,,2.8,3.4,3.0,2.0,3.0,3.0,1,3.0,3.0,2.0,2,6.0,4.0,3.0,3,12.0,3.0,2.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,2.0,3.0,5,10.0,3.0,4.0,6,18.0,97.0,0
9/12/2025 15:49:54,Yes,Yes,Public Higher Education Institutions,BSFT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",3,1.76–2.00,Sometimes,2.0,Sometimes,3.0,Sometimes,2.0,Sometimes,2.0,Often,3.0,Sometimes,3.0,Sometimes,5.0,Sometimes,2.0,Agree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Agree,Disagree,Agree,3.0,Neutral,Agree,4.0,,,91.0,Regular,False,,3.0,4.0,3.0,4.0,3.0,2.0,1,3.0,3.0,3.0,2,6.0,3.0,2.0,3,9.0,3.0,2.0,3,9.0,4.0,3.0,4,16.0,3.0,3.0,5,15.0,3.0,5.0,5,15.0,3.0,2.0,6,18.0,97.0,0
9/12/2025 16:30:20,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Agree,Disagree,Neutral,3.0,Neutral,Agree,2.0,,,87.0,Regular,False,,3.8,3.4,3.0,2.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/12/2025 16:32:29,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Sometimes,1.0,Sometimes,2.0,Sometimes,2.0,Sometimes,3.0,Sometimes,2.0,Occasionally,2.0,Occasionally,3.0,Occasionally,2.0,Agree,Neutral,Agree,Neutral,Disagree,Agree,Agree,Agree,Disagree,Neutral,3.0,Disagree,Agree,1.0,,,71.0,Regular,False,,3.2,3.8,3.0,1.0,3.0,1.0,1,3.0,3.0,2.0,2,6.0,3.0,2.0,3,9.0,3.0,3.0,3,9.0,3.0,2.0,4,12.0,2.0,2.0,5,10.0,2.0,3.0,5,10.0,2.0,2.0,6,12.0,97.0,0
9/12/2025 16:33:25,Yes,Yes,Public Higher Education Institutions,BAS Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Occasionally,3.0,Sometimes,3.0,Often,3.0,Occasionally,3.0,Sometimes,3.0,Occasionally,3.0,Often,5.0,Occasionally,1.0,Neutral,Strongly Agree,Neutral,Disagree,Agree,Neutral,Agree,Agree,Disagree,Agree,3.0,Neutral,Strongly Agree,2.0,,,80.0,Regular,False,,3.8,3.8,3.0,2.0,2.0,3.0,1,2.0,3.0,3.0,2,6.0,4.0,3.0,3,12.0,2.0,3.0,3,6.0,3.0,3.0,4,12.0,2.0,3.0,5,10.0,4.0,5.0,5,20.0,2.0,1.0,6,12.0,97.0,0
9/12/2025 16:34:09,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.51–1.75,Sometimes,2.0,Often,2.0,Often,2.0,Often,2.0,Sometimes,2.0,Sometimes,2.0,Sometimes,2.0,Sometimes,3.0,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Neutral,Disagree,Neutral,3.0,Neutral,Neutral,3.0,,,95.0,Regular,False,,3.0,3.6,3.0,3.0,3.0,2.0,1,3.0,4.0,2.0,2,8.0,4.0,2.0,3,12.0,4.0,2.0,3,12.0,3.0,2.0,4,12.0,3.0,2.0,5,15.0,3.0,2.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/12/2025 16:34:21,Yes,Yes,Public Higher Education Institutions,BAS-LT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Never,1.0,Occasionally,2.0,Never,1.0,Never,1.0,Sometimes,3.0,Occasionally,2.0,Sometimes,3.0,Occasionally,3.0,Disagree,Neutral,Agree,Agree,Neutral,Strongly Agree,Agree,Neutral,Disagree,Agree,3.0,Agree,Agree,2.0,,,60.0,Regular,False,,2.8,4.0,3.0,2.0,1.0,1.0,1,1.0,2.0,2.0,2,4.0,1.0,1.0,3,3.0,1.0,1.0,3,3.0,3.0,3.0,4,12.0,2.0,2.0,5,10.0,3.0,3.0,5,15.0,2.0,3.0,6,12.0,97.0,0
9/12/2025 16:34:27,Yes,Yes,Public Higher Education Institutions,Bachelor of Applied Science in Laboratory Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76–2.00,Often,3.0,Often,2.0,Occasionally,3.0,Never,3.0,Sometimes,3.0,Occasionally,2.0,Sometimes,3.0,Occasionally,4.0,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Disagree,Disagree,Neutral,3.0,Neutral,Neutral,3.0,,,70.0,Strategic,False,,3.4,2.8,3.0,3.0,4.0,3.0,1,4.0,4.0,2.0,2,8.0,2.0,3.0,3,6.0,1.0,3.0,3,3.0,3.0,3.0,4,12.0,2.0,2.0,5,10.0,3.0,3.0,5,15.0,2.0,4.0,6,12.0,97.0,0
9/12/2025 16:52:28,Yes,Yes,Public Higher Education Institutions,BAS-LT-3A ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,1.76–2.00,Always,3.0,Always,3.0,Always,3.0,Occasionally,3.0,Occasionally,3.0,Always,3.0,Always,3.0,Always,3.0,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,5.0,Agree,Agree,5.0,,,124.0,Regular,False,,3.6,4.0,5.0,5.0,5.0,3.0,1,5.0,5.0,3.0,2,10.0,5.0,3.0,3,15.0,2.0,3.0,3,6.0,2.0,3.0,4,8.0,5.0,3.0,5,25.0,5.0,3.0,5,25.0,5.0,3.0,6,30.0,97.0,1
9/12/2025 17:56:09,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",4,1.51–1.75,Often,2.0,Sometimes,3.0,Sometimes,3.0,Sometimes,4.0,Always,2.0,Often,3.0,Always,3.0,Always,4.0,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Neutral,4.0,Agree,Strongly Agree,4.0,,,123.0,Regular,False,,3.8,4.2,4.0,4.0,4.0,2.0,1,4.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,4.0,3,9.0,5.0,2.0,4,20.0,4.0,3.0,5,20.0,5.0,3.0,5,25.0,5.0,4.0,6,30.0,97.0,1
9/12/2025 18:45:05,Yes,Yes,Private Higher Education Institutions,Information Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",3,2.01–2.50,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Occasionally,3.0,Sometimes,3.0,Occasionally,3.0,Sometimes,2.0,Sometimes,3.0,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,2.0,Disagree,Disagree,2.0,,,73.0,Regular,False,,2.4,2.8,2.0,2.0,2.0,2.0,1,2.0,2.0,2.0,2,4.0,2.0,2.0,3,6.0,2.0,3.0,3,6.0,3.0,3.0,4,12.0,2.0,3.0,5,10.0,3.0,2.0,5,15.0,3.0,3.0,6,18.0,97.0,0
